x_pu,h_kg_per_MWh,power_MW,h2_kg_per_h,efficiency_kg_per_MWh
0.150000000000,3.366678444807,14.205000000000,318.824448723186,22.444522965377
0.150850850851,3.384616604209,14.285575575576,320.523192418578,22.436841324516
0.151701701702,3.402545530404,14.366151151151,322.221061729289,22.429184987621
0.152552552553,3.420465248473,14.446726726727,323.918059030367,22.421553695697
0.153403403403,3.438375783030,14.527302302302,325.614186652900,22.413947192473
0.154254254254,3.456277160276,14.607877877878,327.309447078171,22.406365237612
0.155105105105,3.474169403340,14.688453453453,329.003842496276,22.398807576227
0.155955955956,3.492052538573,14.769029029029,330.697375402840,22.391273979680
0.156806806807,3.509926588677,14.849604604605,332.390047947706,22.383764201010
0.157657657658,3.527791579455,14.930180180180,334.081862574431,22.376278018260
0.158508508509,3.545647533179,15.010755755756,335.772821392012,22.368815191951
0.159359359359,3.563494475048,15.091331331331,337.462926787077,22.361375506114
0.160210210210,3.581332427877,15.171906906907,339.152180919953,22.353958734453
0.161061061061,3.599161415035,15.252482482482,340.840586003821,22.346564658919
0.161911911912,3.616981460336,15.333058058058,342.528144293812,22.339193068783
0.162762762763,3.634792585970,15.413633633634,344.214857891363,22.331843747750
0.163613613614,3.652594815023,15.494209209209,345.900728982721,22.324516489498
0.164464464464,3.670388170513,15.574784784785,347.585759747584,22.317211091555
0.165315315315,3.688172674827,15.655360360360,349.269952306092,22.309927351813
0.166166166166,3.705948349504,15.735935935936,350.953308698051,22.302665067197
0.167017017017,3.723715217250,15.816511511512,352.635831073621,22.295424045749
0.167867867868,3.741473300080,15.897087087087,354.317521517535,22.288204095286
0.168718718719,3.759222619722,15.977662662663,355.998382087671,22.281005025822
0.169569569570,3.776963197750,16.058238238238,357.678414826918,22.273826650249
0.170420420420,3.794695055580,16.138813813814,359.357621763390,22.266668784282
0.171271271271,3.812418214474,16.219389389389,361.036004910643,22.259531246400
0.172122122122,3.830132695543,16.299964964965,362.713566267876,22.252413857790
0.172972972973,3.847838519674,16.380540540541,364.390307813167,22.245316441868
0.173823823824,3.865535707834,16.461116116116,366.066231531914,22.238238825952
0.174674674675,3.883224280680,16.541691691692,367.741339380381,22.231180838964
0.175525525526,3.900904258601,16.622267267267,369.415633289477,22.224142311617
0.176376376376,3.918575662051,16.702842842843,371.089115196212,22.217123078256
0.177227227227,3.936238511276,16.783418418418,372.761787017791,22.210122975229
0.178078078078,3.953892826382,16.863993993994,374.433650658409,22.203141841236
0.178928928929,3.971538627343,16.944569569570,376.104708009424,22.196179517293
0.179779779780,3.989175933997,17.025145145145,377.774960949535,22.189235846677
0.180630630631,4.006804766050,17.105720720721,379.444411344953,22.182310674891
0.181481481481,4.024425142949,17.186296296296,381.113061037284,22.175403848903
0.182332332332,4.042037083545,17.266871871872,382.780911811695,22.168515215269
0.183183183183,4.059640607804,17.347447447447,384.447965559018,22.161644629486
0.184034034034,4.077235734923,17.428023023023,386.114224097202,22.154791945543
0.184884884885,4.094822483606,17.508598598599,387.779689197481,22.147957017446
0.185735735736,4.112400872358,17.589174174174,389.444362612343,22.141139700814
0.186586586587,4.129970920748,17.669749749750,391.108246194867,22.134339859590
0.187437437437,4.147532646984,17.750325325325,392.771341669361,22.127557352933
0.188288288288,4.165086069243,17.830900900901,394.433650757328,22.120792042392
0.189139139139,4.182631206853,17.911476476476,396.095175288934,22.114043798072
0.189989989990,4.200168076800,17.992052052052,397.755916872940,22.107312480100
0.190840840841,4.217696698431,18.072627627628,399.415877341397,22.100597963453
0.191691691692,4.235217088947,18.153203203203,401.075058323309,22.093900114143
0.192542542543,4.252729266863,18.233778778779,402.733461571938,22.087218807363
0.193393393393,4.270233249450,18.314354354354,404.391088722908,22.080553914081
0.194244244244,4.287729055046,18.394929929930,406.047941512857,22.073905313017
0.195095095095,4.305216700351,18.475505505506,407.704021523244,22.067272876607
0.195945945946,4.322696203987,18.556081081081,409.359330517538,22.060656489311
0.196796796797,4.340167582016,18.636656656657,411.013870016870,22.054056024585
0.197647647648,4.357630852707,18.717232232232,412.667641751312,22.047471369227
0.198498498498,4.375086033171,18.797807807808,414.320647341267,22.040902406140
0.199349349349,4.392533139523,18.878383383383,415.972888312867,22.034349015234
0.200200200200,4.409972189727,18.958958958959,417.624366367149,22.027811087686
0.201051051051,4.427403200561,19.039534534535,419.275083093149,22.021288510633
0.201901901902,4.444826188018,19.120110110110,420.925040005312,22.014781169212
0.202752752753,4.462241169240,19.200685685686,422.574238727074,22.008288956165
0.203603603604,4.479648160951,19.281261261261,424.222680842047,22.001811763962
0.204454454454,4.497047179558,19.361836836837,425.870367904144,21.995349485329
0.205305305305,4.514438241381,19.442412412412,427.517301458758,21.988902014331
0.206156156156,4.531821362132,19.522987987988,429.163482993866,21.982469243843
0.207007007007,4.549196558540,19.603563563564,430.808914093778,21.976051073413
0.207857857858,4.566563846670,19.684139139139,432.453596279602,21.969647401025
0.208708708709,4.583923242488,19.764714714715,434.097531063604,21.963258125877
0.209559559560,4.601274761880,19.845290290290,435.740719950011,21.956883148402
0.210410410410,4.618618420645,19.925865865866,437.383164435105,21.950522370241
0.211261261261,4.635954234502,20.006441441441,439.024866007312,21.944175694230
0.212112112112,4.653282219084,20.087017017017,440.665826147289,21.937843024376
0.212962962963,4.670602389947,20.167592592593,442.306046328013,21.931524265840
0.213813813814,4.687914762565,20.248168168168,443.945528014862,21.925219324916
0.214664664665,4.705219352331,20.328743743744,445.584272665707,21.918928109015
0.215515515516,4.722516174562,20.409319319319,447.222281730985,21.912650526647
0.216366366366,4.739805244496,20.489894894895,448.859556653789,21.906386487401
0.217217217217,4.757086577296,20.570470470470,450.496098869943,21.900135901930
0.218068068068,4.774360187937,20.651046046046,452.131909797610,21.893898681427
0.218918918919,4.791626091051,20.731621621622,453.766990822536,21.887674736900
0.219769769770,4.808884301992,20.812197197197,455.401343398658,21.881463984014
0.220620620621,4.826134835623,20.892772772773,457.034968933542,21.875266337513
0.221471471471,4.843377706736,20.973348348348,458.667868827873,21.869081713125
0.222322322322,4.860612929721,21.053923923924,460.300044444619,21.862910026077
0.223173173173,4.877840518922,21.134499499500,461.931497141943,21.856751192659
0.224024024024,4.895060489478,21.215075075075,463.562228353540,21.850605133996
