# AUTO-GENERATED by 00_pem_curve/generate_pem_pwl.py; do not edit by hand.
# PEM: 60.0 C, 30.0/30.0 bar, Pmax=94.700000 MW.
# DP: 1000 uniform candidate points on [0.15,1.00] p.u.; objective = total chord SSE.
# Selected segments=6; RMSE=0.0116975482767 kg/MWh; max error=0.0178373900854 kg/MWh.
data;

set N := 1 2 3 4 5 6;

param: L        U        A             B :=
1      0.15000  0.26401  20.43063320   0.30208347
2      0.26401  0.38909  19.27048077   0.60837996
3      0.38909  0.52523  18.25184625   1.00471954
4      0.52523  0.67242  17.34366185   1.48172090
5      0.67242  0.83068  16.53069005   2.02838137
6      0.83068  1.00000  15.80032297   2.63508319
;
