scenario,probability,hours,h2_storage_capacity_kg,monthly_grid_import_MWh,monthly_grid_export_MWh,res_generation_MWh,res_curtailment_MWh,p2a_energy_MWh,matched_energy_MWh,nh3_kg,h2_min_kg,h2_max_kg
1,0.1450381679,744,27912.12540912,53.01251999,0.00000000,71174.95752538,74856.98604840,71227.97004537,67447.10159064,6623138.79511192,1395.60626841,27912.12540912
2,0.1755725191,744,27912.12540912,0.00000000,0.00000000,71116.50151613,135568.95159068,71116.50151613,67335.63306140,6623138.79511199,1395.60626923,27912.12540912
3,0.1068702290,696,27912.12540912,17.68291678,0.00000000,66613.26110844,45267.19463653,66630.94402522,63094.00256756,6195839.51800800,1395.60626800,27912.12541281
4,0.0381679389,720,27912.12540912,936.37054838,0.00000000,67920.79501846,30990.57161646,68857.16556685,65198.26061066,6409489.15655998,1395.60627046,27912.12540912
5,0.1145038168,744,27912.12540912,0.00000000,0.00000000,71172.04305899,140312.25755504,71172.04305899,67391.17460425,6623138.79511201,1395.60626943,27912.12540912
6,0.0763358779,744,27912.12540912,3.46156095,0.00000000,71091.74128571,66810.79613746,71095.20284666,67314.33439193,6623138.79511200,1395.60626964,27205.71405137
7,0.0992366412,744,27912.12540912,0.00000000,0.00000000,71074.65026974,176598.63834271,71074.65026974,67293.78181501,6623138.79511198,1395.60626943,13956.06270456
8,0.0992366412,720,27912.12540912,0.00000000,0.00000000,68800.44948371,164603.11792136,68800.44948371,65141.54452752,6409489.15655997,1395.60626902,13956.06270456
9,0.1450381679,720,27912.12540912,0.00000000,0.00000000,68746.41512549,192367.19275918,68746.41512549,65087.51016930,6409489.15655997,1395.60626964,13956.06270456
