scenario,probability,case,case_name,duration_h,start,direction,F_PHYS_MW,F_RM_MW,retained_ratio,loss_MW,baseline_window_avg_MW,base_p2a_tau_MW,base_h2_prev_kg,base_used_matching_margin_tau_MW,base_available_matching_headroom_tau_MW
1,0.145038167939,1,MONTHLY,24,181,INC,17.7132323096,17.7132323096,1.0000000000,0.0000000000,82.2314969286,89.6139696162,7883.8510361307,4.9786494504,130.2195598342
1,0.145038167939,1,MONTHLY,24,181,DEC,16.7647583497,16.7647583497,1.0000000000,0.0000000000,82.2314969286,89.6139696162,7883.8510361307,4.9786494504,130.2195598342
1,0.145038167939,1,MONTHLY,24,187,INC,17.7132323096,17.7132323096,1.0000000000,0.0000000000,79.6751795354,89.6139696162,7353.6536307836,4.9786494504,39.6903798342
1,0.145038167939,1,MONTHLY,24,187,DEC,12.7913949095,12.7913949095,1.0000000000,0.0000000000,79.6751795354,89.6139696162,7353.6536307836,4.9786494504,39.6903798342
1,0.145038167939,1,MONTHLY,24,337,INC,0.1746577362,0.1746577362,1.0000000000,0.0000000000,106.2699868247,101.3579000000,3572.4691489768,5.3437976380,24.3171976380
1,0.145038167939,1,MONTHLY,24,337,DEC,29.2805676125,29.2805676125,1.0000000000,0.0000000000,106.2699868247,101.3579000000,3572.4691489768,5.3437976380,24.3171976380
1,0.145038167939,1,MONTHLY,24,343,INC,0.1746577362,0.1746577362,1.0000000000,0.0000000000,107.1525441896,107.1525441896,3875.9341610324,5.4718005292,43.1346563396
1,0.145038167939,1,MONTHLY,24,343,DEC,31.0026851819,31.0026851819,1.0000000000,0.0000000000,107.1525441896,107.1525441896,3875.9341610324,5.4718005292,43.1346563396
1,0.145038167939,1,MONTHLY,24,349,INC,0.1746577362,0.1746577362,1.0000000000,0.0000000000,107.1525441896,107.1525441896,4487.2239704976,5.4718005292,75.0847563396
1,0.145038167939,1,MONTHLY,24,349,DEC,32.6840770893,32.6840770893,1.0000000000,0.0000000000,107.1525441896,107.1525441896,4487.2239704976,5.4718005292,75.0847563396
1,0.145038167939,1,MONTHLY,24,355,INC,0.1746577362,0.1746577362,1.0000000000,0.0000000000,107.1525441896,107.1525441896,5098.5137799630,5.4718005292,79.0658563396
1,0.145038167939,1,MONTHLY,24,355,DEC,34.3587444409,34.3587444409,1.0000000000,0.0000000000,107.1525441896,107.1525441896,5098.5137799630,5.4718005292,79.0658563396
1,0.145038167939,1,MONTHLY,24,505,INC,0.1746577362,0.1746577362,1.0000000000,0.0000000000,107.1525441896,107.1525441896,20380.7590165954,5.4718005292,95.0434563396
1,0.145038167939,1,MONTHLY,24,505,DEC,72.9785515405,72.9785515405,1.0000000000,0.0000000000,107.1525441896,107.1525441896,20380.7590165954,5.4718005292,95.0434563396
1,0.145038167939,1,MONTHLY,24,511,INC,0.1746577362,0.1746577362,1.0000000000,0.0000000000,107.1525441896,107.1525441896,20992.0488260607,5.4718005292,105.6100163396
1,0.145038167939,1,MONTHLY,24,511,DEC,74.4408800741,74.4408800741,1.0000000000,0.0000000000,107.1525441896,107.1525441896,20992.0488260607,5.4718005292,105.6100163396
1,0.145038167939,1,MONTHLY,24,517,INC,0.1746577362,0.1746577362,1.0000000000,0.0000000000,107.1525441896,107.1525441896,21603.3386355259,5.4718005292,260.9260563396
1,0.145038167939,1,MONTHLY,24,517,DEC,75.9032086078,75.9032086078,1.0000000000,0.0000000000,107.1525441896,107.1525441896,21603.3386355259,5.4718005292,260.9260563396
1,0.145038167939,1,MONTHLY,24,523,INC,0.1746577362,0.1746577362,1.0000000000,0.0000000000,107.1525441896,107.1525441896,22214.6284449912,5.4718005292,202.8922563396
