objective_USD_per_year,pv_MW,wind_MW,h2_storage_kg,h2_storage_hours_at_rated_h2,annualized_investment_USD_per_year,pv_wind_fixed_OM_USD_per_year,h2_storage_fixed_OM_USD_per_year,expected_grid_operation_USD_per_year,expected_grid_import_MWh_per_year,expected_grid_export_MWh_per_year
94509998.30246648,187.40857938,483.97770867,27030.17296613,15.48302103,83245798.60048449,11092614.86192158,135150.86483066,36433.97522990,607.23292050,0.00000000
